"","tg_ecotypeid","latitude","longitude","bio1","bio2","bio3","bio4","bio5","bio6","bio7","bio8","bio9","bio10","bio11","bio12","bio13","bio14","bio15","bio16","bio17","bio18","bio19","solar_min","solar_max","solar_median","solar_mean","wind_min","wind_max","wind_median","wind_mean","vapr_min","vapr_max","vapr_median","vapr_mean"
"305",6680,51.85,6.4333,97,76,33,5628,222,-5,227,168,57,168,24,764,77,45,15,223,153,223,181,1823,17509,9179,9722.08333333333,3,4.53200006484985,3.70299994945526,3.74091666936874,0.62389999628067,1.50530004501343,0.932299971580505,1.00649165610472
"306",6739,40.8585,-73.4675,111,95,28,8463,281,-51,332,94,1,219,1,1145,106,81,8,310,268,287,268,5621,21261,13779,13629.1666666667,3.63291144371033,5.09113931655884,4.47025299072266,4.44293244679769,0.393037974834442,2.01987338066101,0.890189856290817,1.06124472618103
"307",6740,40.8585,-73.4675,111,95,28,8463,281,-51,332,94,1,219,1,1145,106,81,8,310,268,287,268,5621,21261,13779,13629.1666666667,3.63291144371033,5.09113931655884,4.47025299072266,4.44293244679769,0.393037974834442,2.01987338066101,0.890189856290817,1.06124472618103
"308",6744,40.8585,-73.4675,111,95,28,8463,281,-51,332,94,1,219,1,1145,106,81,8,310,268,287,268,5621,21261,13779,13629.1666666667,3.63291144371033,5.09113931655884,4.47025299072266,4.44293244679769,0.393037974834442,2.01987338066101,0.890189856290817,1.06124472618103
"309",6749,42.4489,-76.5072,82,114,30,9031,274,-95,369,196,-28,196,-37,892,96,48,20,266,158,266,162,4288,20651,12801,12598.3333333333,2.84500002861023,4.12799978256226,3.70949995517731,3.61433327198029,0.326600015163422,1.78900003433228,0.771950006484985,0.92985833187898
"310",6750,42.4489,-76.5072,82,114,30,9031,274,-95,369,196,-28,196,-37,892,96,48,20,266,158,266,162,4288,20651,12801,12598.3333333333,2.84500002861023,4.12799978256226,3.70949995517731,3.61433327198029,0.326600015163422,1.78900003433228,0.771950006484985,0.92985833187898
"311",6805,42.373,-71.0627,98,106,29,8725,281,-77,358,10,186,210,-16,1120,113,79,9,313,252,252,293,5029,20198,13202.5,12962.5,3.75308632850647,5.13456773757935,4.55802464485168,4.51327160994212,0.349012345075607,1.87679016590118,0.809938281774521,0.967109061777592
"312",6806,42.373,-71.0627,98,106,29,8725,281,-77,358,10,186,210,-16,1120,113,79,9,313,252,252,293,5029,20198,13202.5,12962.5,3.75308632850647,5.13456773757935,4.55802464485168,4.51327160994212,0.349012345075607,1.87679016590118,0.809938281774521,0.967109061777592
"313",6814,41.2816,-86.621,97,115,29,9659,292,-96,388,216,-34,216,-34,977,109,46,23,305,166,305,166,4365,21645,13865,13198.25,2.89000010490417,4.88299989700317,4.30749988555908,4.06158330043157,0.37279999256134,2.00329995155334,0.872400015592575,1.04381666829189
"314",6830,49.5,73.1,27,113,24,13006,270,-200,470,170,-128,188,-142,293,37,16,27,103,52,94,57,3057,23666,12736.5,12983,3,3.77300000190735,3.46200001239777,3.42124998569489,0.159299999475479,1.13380002975464,0.495099991559982,0.537149999290705
"315",6897,45,1.3,120,106,41,5494,262,5,257,58,85,190,49,867,89,55,12,242,196,203,232,3839,21647,13225.5,12741.8333333333,2.11899995803833,2.89100003242493,2.40850007534027,2.46375000476837,0.71340000629425,1.59660005569458,1.01464998722076,1.08015000323455
"316",6898,51.2167,4.4,101,74,33,5482,221,0,221,71,61,169,31,777,76,49,12,216,166,199,188,1864,17947,9480.5,9860.41666666667,3.31400012969971,4.7960000038147,3.95099997520447,4.00408333539963,0.66049998998642,1.53409993648529,0.970500022172928,1.04088333249092
"317",6900,63.324,18.484,28,85,24,8838,205,-138,343,130,-38,144,-85,619,72,35,24,201,109,186,135,364,19923,7858,8857.16666666667,2.71499991416931,3.15599989891052,2.92500007152557,2.92691667874654,0.290600001811981,1.24800002574921,0.585400000214577,0.665150006612142
"318",6901,63.324,18.484,28,85,24,8838,205,-138,343,130,-38,144,-85,619,72,35,24,201,109,186,135,364,19923,7858,8857.16666666667,2.71499991416931,3.15599989891052,2.92500007152557,2.92691667874654,0.290600001811981,1.24800002574921,0.585400000214577,0.665150006612142
"319",6903,49.4013,16.2326,71,85,30,6985,220,-60,280,158,-8,158,-21,637,89,31,39,254,96,254,100,2299,19766,10567,10945.4166666667,3.25200009346008,4.4370002746582,4.05099999904633,3.91000000635783,0.438100010156631,1.32790005207062,0.762999981641769,0.836050016184648
"320",6904,49.2,16.6166,88,90,30,7317,244,-50,294,178,5,178,-10,525,76,23,42,212,73,212,77,2257,19816,10640,11019.5833333333,2.77900004386902,3.6949999332428,3.25950002670288,3.22083336114883,0.472699999809265,1.43580007553101,0.831650018692017,0.903525014718374
"321",6907,51.4083,-0.6383,99,79,34,5201,225,-3,228,41,62,166,33,699,71,43,15,208,150,158,182,2068,17997,9633,9831.83333333333,3.23900008201599,4.16699981689453,3.64400005340576,3.69541668891907,0.695999979972839,1.40230000019073,0.940050005912781,0.999583333730698
"322",6908,51.4083,-0.6383,99,79,34,5201,225,-3,228,41,62,166,33,699,71,43,15,208,150,158,182,2068,17997,9633,9831.83333333333,3.23900008201599,4.16699981689453,3.64400005340576,3.69541668891907,0.695999979972839,1.40230000019073,0.940050005912781,0.999583333730698
"323",6909,38.3,-92.3,129,132,33,9224,323,-75,398,181,4,244,4,1013,125,40,27,326,155,282,155,6342,23162,15193.5,14829.25,2.69900012016296,4.28700017929077,3.54900002479553,3.47766667604446,0.400400012731552,2.27699995040894,0.988199979066849,1.17733332763116
"324",6911,15.1111,-23.6167,224,70,62,1517,278,166,112,244,214,244,205,370,148,0,151,317,0,317,5,15235,23946,19410,19853.75,3.67700004577637,6.15000009536743,5.21599984169006,5.04308332999547,1.54180002212524,2.56529998779297,1.96424996852875,1.99048336346944
"325",6913,62.877,18.177,34,82,24,8606,205,-126,331,134,-33,146,-76,654,74,38,24,206,117,184,148,391,20176,7956,9016.41666666667,3.6535210609436,4.11690139770508,3.85281693935394,3.87769951423009,0.300140857696533,1.31028175354004,0.606971830129623,0.697112689415614
"326",6915,50.3,6.3,74,68,30,5675,193,-29,222,9,34,145,1,1022,113,67,14,297,219,276,282,2144,18528,10073.5,10271.75,3.29999995231628,4.72499990463257,4.01550006866455,4.00675002733866,0.534699976444244,1.3374000787735,0.814150005578995,0.883491670091947
"327",6917,63.0165,18.3174,31,84,25,8694,205,-131,336,132,-35,145,-80,642,74,37,24,206,114,186,143,383,20109,7889.5,8945,3.47176480293274,3.80470585823059,3.64882349967957,3.65294116735458,0.297058820724487,1.26952946186066,0.597352921962738,0.679725492993991
"328",6918,63.0165,18.3174,31,84,25,8694,205,-131,336,132,-35,145,-80,642,74,37,24,206,114,186,143,383,20109,7889.5,8945,3.47176480293274,3.80470585823059,3.64882349967957,3.65294116735458,0.297058820724487,1.26952946186066,0.597352921962738,0.679725492993991
"329",6919,50.3,8,88,80,32,6179,224,-23,247,166,46,166,8,679,66,44,13,197,137,197,163,2031,18473,9781.5,10273.6666666667,2.6159999370575,3.47699999809265,3.04450011253357,3.06358333428701,0.542599976062775,1.4452999830246,0.859950006008148,0.934474989771843
"330",6920,51.5338,9.9355,81,84,33,6126,214,-34,248,158,9,158,1,711,83,44,20,233,141,233,158,1812,18024,9233,9843.16666666667,2.89400005340576,4.00500011444092,3.31500005722046,3.34991667668025,0.523999989032745,1.40520000457764,0.84145000576973,0.910433327158292
"331",6922,50.3,8,88,80,32,6179,224,-23,247,166,46,166,8,679,66,44,13,197,137,197,163,2031,18473,9781.5,10273.6666666667,2.6159999370575,3.47699999809265,3.04450011253357,3.06358333428701,0.542599976062775,1.4452999830246,0.859950006008148,0.934474989771843
"332",6923,51.4083,-0.6383,99,79,34,5201,225,-3,228,41,62,166,33,699,71,43,15,208,150,158,182,2068,17997,9633,9831.83333333333,3.23900008201599,4.16699981689453,3.64400005340576,3.69541668891907,0.695999979972839,1.40230000019073,0.940050005912781,0.999583333730698
"333",6924,51.4083,-0.6383,99,79,34,5201,225,-3,228,41,62,166,33,699,71,43,15,208,150,158,182,2068,17997,9633,9831.83333333333,3.23900008201599,4.16699981689453,3.64400005340576,3.69541668891907,0.695999979972839,1.40230000019073,0.940050005912781,0.999583333730698
"334",6926,44.46,-85.37,63,119,29,9652,269,-128,397,136,-56,182,-66,802,105,33,27,266,129,236,137,3591,21474,12914.5,12481.4166666667,2.85800004005432,3.90000009536743,3.60449993610382,3.4816666841507,0.300800025463104,1.63359999656677,0.700899988412857,0.845833336313566
"335",6927,41.2816,-86.621,97,115,29,9659,292,-96,388,216,-34,216,-34,977,109,46,23,305,166,305,166,4365,21645,13865,13198.25,2.89000010490417,4.88299989700317,4.30749988555908,4.06158330043157,0.37279999256134,2.00329995155334,0.872400015592575,1.04381666829189
"336",6929,38.48,68.49,133,128,34,8245,334,-33,367,81,227,240,25,571,116,0,79,287,5,9,203,6379,25753,15252.5,15955.3333333333,1.60000002384186,2.43799996376038,2.07400000095367,2.05116667350133,0.433800011873245,1.20449995994568,0.818899989128113,0.814049991468588
"337",6931,49.5,73.1,27,113,24,13006,270,-200,470,170,-128,188,-142,293,37,16,27,103,52,94,57,3057,23666,12736.5,12983,3,3.77300000190735,3.46200001239777,3.42124998569489,0.159299999475479,1.13380002975464,0.495099991559982,0.537149999290705
"338",6932,47.984,10.8719,78,84,31,6481,218,-45,263,159,5,159,-7,981,125,54,32,365,169,365,174,3127,19130,11511.5,11425.4166666667,2.43600010871887,3.33500003814697,2.88349997997284,2.89241667588552,0.472799986600876,1.4128999710083,0.782599985599518,0.868608325719833
"339",6933,41.59,2.49,147,69,31,5365,267,45,222,195,217,218,82,759,97,38,23,242,159,183,159,5989,23925,14699.5,14820.0833333333,3.2279999256134,3.7720000743866,3.46799993515015,3.49533329407374,0.764999985694885,1.88289999961853,1.10495004057884,1.21404167016347
"340",6938,55.7522,37.6322,49,77,21,9803,233,-122,355,173,-16,173,-79,679,90,33,30,243,110,243,131,1133,19635,8892.5,9586.08333333333,2.59999990463257,3.70000004768372,3.14999997615814,3.10141666730245,0.259999990463257,1.47660005092621,0.656899988651276,0.751783333718777
"341",6940,50.3,8.3,86,79,31,6242,224,-26,250,165,45,165,5,701,68,44,13,202,141,202,167,2023,18403,9750,10260,2.70099997520447,3.58999991416931,3.16349995136261,3.1739999850591,0.533699989318848,1.43190002441406,0.85359999537468,0.923550004760424
"342",6943,51.4083,-0.6383,99,79,34,5201,225,-3,228,41,62,166,33,699,71,43,15,208,150,158,182,2068,17997,9633,9831.83333333333,3.23900008201599,4.16699981689453,3.64400005340576,3.69541668891907,0.695999979972839,1.40230000019073,0.940050005912781,0.999583333730698
"343",6944,51.4083,-0.6383,99,79,34,5201,225,-3,228,41,62,166,33,699,71,43,15,208,150,158,182,2068,17997,9633,9831.83333333333,3.23900008201599,4.16699981689453,3.64400005340576,3.69541668891907,0.695999979972839,1.40230000019073,0.940050005912781,0.999583333730698
"344",6945,52.24,4.45,95,61,29,5230,206,2,204,108,47,160,31,781,87,44,21,243,146,205,185,1788,18427,9383.5,9963,4.79381465911865,6.85773181915283,5.60618567466736,5.71907222270966,0.65835052728653,1.5753607749939,0.990103095769882,1.0530068675677
"345",6951,49.42,16.36,72,85,30,6994,220,-60,280,158,-8,158,-21,622,88,29,41,251,91,251,95,2269,19718,10524.5,10934.75,3.23200011253357,4.44000005722046,4.07999992370605,3.91858333349228,0.440299987792969,1.32410001754761,0.768199980258942,0.838233319421609
"346",6956,49.42,16.36,72,85,30,6994,220,-60,280,158,-8,158,-21,622,88,29,41,251,91,251,95,2269,19718,10524.5,10934.75,3.23200011253357,4.44000005722046,4.07999992370605,3.91858333349228,0.440299987792969,1.32410001754761,0.768199980258942,0.838233319421609
"347",6957,49.42,16.36,72,85,30,6994,220,-60,280,158,-8,158,-21,622,88,29,41,251,91,251,95,2269,19718,10524.5,10934.75,3.23200011253357,4.44000005722046,4.07999992370605,3.91858333349228,0.440299987792969,1.32410001754761,0.768199980258942,0.838233319421609
"348",6958,46,3.3,109,104,39,5864,255,-11,266,165,45,184,33,673,85,37,28,218,116,212,123,3292,21661,12780,12359,2.32599997520447,3.20000004768372,2.67700004577637,2.71466666460037,0.640599966049194,1.54019999504089,0.939099967479706,1.01240831613541
"349",6959,48.5,-1.41,109,78,38,4648,222,19,203,59,99,168,50,757,85,48,18,237,161,162,214,2771,20062,11498.5,11472,4.19700002670288,5.46000003814697,4.87700009346008,4.82100001970927,0.759999990463257,1.55489993095398,1.0378999710083,1.09789166351159
"350",6960,48.5,-1.41,109,78,38,4648,222,19,203,59,99,168,50,757,85,48,18,237,161,162,214,2771,20062,11498.5,11472,4.19700002670288,5.46000003814697,4.87700009346008,4.82100001970927,0.759999990463257,1.55489993095398,1.0378999710083,1.09789166351159
"351",6961,38.3333,-3.53333,158,118,36,6808,346,27,319,112,250,250,77,475,66,4,49,176,29,29,157,7088,27122,16556.5,16691.5,2.52999997138977,3.34400010108948,2.81000006198883,2.87516665458679,0.737600028514862,1.48539996147156,1.02629998326302,1.07589165866375
"352",6963,38.35,68.48,133,128,34,8251,334,-35,369,81,226,239,25,553,114,0,79,280,4,8,197,6359,25651,15252.5,15925.9166666667,1.60399997234344,2.3840000629425,2.05699992179871,2.0369166235129,0.437000006437302,1.19760000705719,0.818749994039536,0.814524993300438
"353",6966,51.4083,-0.6383,99,79,34,5201,225,-3,228,41,62,166,33,699,71,43,15,208,150,158,182,2068,17997,9633,9831.83333333333,3.23900008201599,4.16699981689453,3.64400005340576,3.69541668891907,0.695999979972839,1.40230000019073,0.940050005912781,0.999583333730698
"354",6967,51.4083,-0.6383,99,79,34,5201,225,-3,228,41,62,166,33,699,71,43,15,208,150,158,182,2068,17997,9633,9831.83333333333,3.23900008201599,4.16699981689453,3.64400005340576,3.69541668891907,0.695999979972839,1.40230000019073,0.940050005912781,0.999583333730698
"355",6968,60,23.5,52,72,23,7924,213,-88,301,144,-14,157,-46,605,73,29,31,208,93,187,122,580,20814,8199,9442.75,3.77701139450073,5.35517263412476,4.43103456497192,4.54607286055883,0.374827593564987,1.44057476520538,0.707586199045181,0.79916666696469
"356",6969,60,23.5,52,72,23,7924,213,-88,301,144,-14,157,-46,605,73,29,31,208,93,187,122,580,20814,8199,9442.75,3.77701139450073,5.35517263412476,4.43103456497192,4.54607286055883,0.374827593564987,1.44057476520538,0.707586199045181,0.79916666696469
"357",6970,41.7194,2.93056,156,71,32,5247,273,52,221,166,224,225,92,680,107,26,33,236,121,150,149,5767,23799,14437.5,14676.8333333333,3.30588245391846,3.85294127464294,3.57647061347961,3.60980395476023,0.819411754608154,2.00882339477539,1.19911766052246,1.2958823343118
"358",6971,41.7194,2.93056,156,71,32,5247,273,52,221,166,224,225,92,680,107,26,33,236,121,150,149,5767,23799,14437.5,14676.8333333333,3.30588245391846,3.85294127464294,3.57647061347961,3.60980395476023,0.819411754608154,2.00882339477539,1.19911766052246,1.2958823343118
"359",6973,56.0648,13.9707,74,61,26,6236,201,-32,233,150,20,156,-1,653,72,37,21,201,116,188,155,1112,19927,8836.5,9841.25,2.89000010490417,3.71799993515015,3.27100002765656,3.29391666253408,0.492300003767014,1.3944000005722,0.804249972105026,0.86914999037981
"360",6974,56.0648,13.9707,74,61,26,6236,201,-32,233,150,20,156,-1,653,72,37,21,201,116,188,155,1112,19927,8836.5,9841.25,2.89000010490417,3.71799993515015,3.27100002765656,3.29391666253408,0.492300003767014,1.3944000005722,0.804249972105026,0.86914999037981
"361",6975,48.3,14.45,88,102,33,7264,250,-51,301,180,6,180,-8,844,115,43,34,321,147,321,152,2602,18572,10726.5,10829.1666666667,1.55900001525879,2.10599994659424,1.82599991559982,1.82366664210955,0.465000003576279,1.51629996299744,0.848349988460541,0.925700003902117
"362",6976,48.3,14.45,88,102,33,7264,250,-51,301,180,6,180,-8,844,115,43,34,321,147,321,152,2602,18572,10726.5,10829.1666666667,1.55900001525879,2.10599994659424,1.82599991559982,1.82366664210955,0.465000003576279,1.51629996299744,0.848349988460541,0.925700003902117
"363",6979,47.25,8.26,83,76,30,6218,221,-30,251,162,14,162,3,1173,146,71,28,418,218,418,221,3302,20298,11781,11744.1666666667,1.93599998950958,2.58200001716614,2.2279999256134,2.21633331974347,0.506500005722046,1.44430005550385,0.838200002908707,0.905325000484784
"364",6981,52.3,30,67,86,25,9074,242,-100,342,178,-44,178,-53,623,87,30,35,241,99,241,111,1805,20293,10082,10618.8333333333,2.20300006866455,3.39300012588501,2.95000004768372,2.86216670274734,0.334100008010864,1.5,0.741750001907349,0.833491658171018
"365",6982,52.3,9.3,85,79,33,5951,215,-24,239,160,41,160,9,764,81,49,16,234,156,234,179,1744,18037,9058,9735.75,3.11199998855591,4.73199987411499,3.77649998664856,3.80916666984558,0.551100015640259,1.43470001220703,0.859549999237061,0.930400003989538
"366",6984,49.3853,16.2544,76,87,30,7068,227,-57,284,164,-4,164,-18,601,85,28,40,241,89,241,92,2268,19769,10562.5,10953.8333333333,3.07399988174438,4.17000007629395,3.76450002193451,3.66283333301544,0.446899980306625,1.35290002822876,0.783300012350082,0.855758339166641
"367",6986,57.1539,-2.2207,78,71,39,4030,177,-4,181,58,45,131,29,793,79,53,14,231,164,194,203,1124,16665,8190.5,8618.25,4.28900003433228,6.59899997711182,5.4835000038147,5.42358334859212,0.629199981689453,1.28149998188019,0.829099982976913,0.889225001136462
"368",6987,48.0683,7.62551,102,85,32,6365,248,-11,259,183,32,183,19,712,91,39,28,247,127,247,127,2868,20311,11429.5,11449.5,2.23200011253357,3.19599986076355,2.71050000190735,2.7362499833107,0.58050000667572,1.59130001068115,0.925499975681305,1.00970833996932
"369",6989,54.8,-2.4333,67,71,36,4534,176,-19,195,20,87,127,11,1093,116,69,18,343,211,243,308,1432,16832,8552,8929.41666666667,4.2810001373291,6.65100002288818,5.43599987030029,5.41875000794729,0.623099982738495,1.2179000377655,0.790950000286102,0.858616669972738
"370",6990,53.448,5.73,87,59,28,5308,199,-7,206,102,38,154,23,801,87,45,23,250,142,215,189,1697,18480,9137,9785.66666666667,5.57428550720215,7.46000003814697,6.53571438789368,6.52690470218658,0.655142843723297,1.61371433734894,0.984714299440384,1.04423810044924
"371",6992,50.3,5.3,90,78,34,5641,216,-13,229,162,51,162,18,916,86,64,9,247,200,247,228,2070,18315,10004.5,10211.75,3.01999998092651,4.26200008392334,3.62750005722046,3.64016664028168,0.593200027942657,1.43309998512268,0.894349962472916,0.958866650859515
"372",6997,51.8333,5.5833,94,76,34,5462,215,-5,220,163,52,163,25,775,72,47,13,211,156,211,190,1877,17759,9335.5,9796.25,3.12100005149841,4.70099973678589,3.87349998950958,3.90816670656204,0.63129997253418,1.49849998950958,0.949099957942963,1.01197499533494
"373",7000,50.9167,9.57073,77,81,32,6304,213,-39,252,156,33,156,-6,778,86,49,17,238,154,238,176,1945,18113,9501,10037.1666666667,3.26200008392334,4.41300010681152,3.82499992847443,3.78983330726624,0.496199995279312,1.34600007534027,0.801650017499924,0.867708347737789
"374",7002,51.3333,6.1,100,77,33,5643,224,-3,227,171,58,171,27,779,77,50,12,225,161,225,184,1925,17857,9417.5,9876.83333333333,3.00200009346008,4.4370002746582,3.62450003623962,3.67375006278356,0.619100034236908,1.49820005893707,0.930049985647202,1.00348334511121
"375",7003,47.5,7.5,92,83,33,6242,234,-17,251,171,24,171,12,886,108,57,22,293,178,293,183,3193,20422,11806,11687.6666666667,2.02099990844727,2.85199999809265,2.4154999256134,2.45474996169408,0.538900017738342,1.50639998912811,0.877550005912781,0.953408335645994
"376",7008,52,5.675,94,76,34,5455,214,-7,221,163,51,163,24,782,75,48,14,219,154,219,191,1828,17820,9253,9756.33333333333,3.21300005912781,4.83300018310547,3.97049999237061,3.99683332443237,0.634599983692169,1.5074999332428,0.951599985361099,1.01265831788381
"377",7013,52.4584,13.287,91,82,30,6918,239,-33,272,178,42,178,0,576,70,35,21,188,112,188,129,1657,19029,9459,10096.8333333333,3.1399998664856,4.34899997711182,3.72650003433228,3.7735833923022,0.523000001907349,1.45529997348785,0.854949980974197,0.931266645590464
"378",7014,56.5459,-4.79821,70,66,34,4589,175,-18,193,23,92,132,14,1901,241,96,30,663,301,345,618,1088,16465,7796,8268.5,3.75,5.59299993515015,4.55900001525879,4.6103333234787,0.629499971866608,1.23210000991821,0.814900010824203,0.872675011555354
"379",7025,44.5041,11.3396,141,90,29,7654,304,-5,309,98,54,236,37,751,89,46,20,236,154,160,163,3918,23260,12935.5,13235.75,1.25499999523163,2,1.55950003862381,1.56791666150093,0.596400022506714,1.93620002269745,1.14364996552467,1.19750834008058
"380",7026,54.4,-3.2667,77,69,35,4544,183,-10,193,51,97,136,20,1127,122,66,22,361,208,248,310,1465,16979,8478.5,8929.58333333333,4.87099981307983,7.02400016784668,5.82650017738342,5.8596666653951,0.673500001430511,1.31550002098083,0.881500005722046,0.934241672356923
"381",7028,49.5166,9.3166,90,87,33,6530,233,-30,263,172,16,172,5,748,86,49,18,237,154,237,166,2363,18922,10369.5,10683.4166666667,2.63599991798401,3.60400009155273,3.15050005912781,3.14775002002716,0.520199954509735,1.42009997367859,0.829050004482269,0.907933324575424
"382",7031,50.0167,8.6667,98,89,33,6433,245,-21,266,180,26,180,14,661,72,41,17,205,134,205,143,2111,18733,9983,10417.25,2.40200018882751,3.22900009155273,2.78999996185303,2.80983330806096,0.561200022697449,1.48730003833771,0.885699987411499,0.965424999594688
"383",7033,41.3599,-122.755,89,160,46,6339,292,-50,342,16,171,173,13,661,113,8,66,320,43,44,301,5265,26336,15817,15522.8333333333,2.32999992370605,2.99200010299683,2.61849999427795,2.6696666876475,0.516600012779236,0.976000010967255,0.650049984455109,0.694266671935717
"384",7036,50.5,9.5,80,85,32,6414,219,-41,260,160,6,160,-5,725,81,44,17,222,145,222,159,2047,18428,9811,10291.9166666667,2.88899993896484,3.79500007629395,3.39000010490417,3.36583338181178,0.503099977970123,1.39109992980957,0.810699999332428,0.88578333457311
"385",7058,54.1,-6.2,85,68,39,3933,182,9,173,45,98,137,38,1068,114,70,16,319,214,248,297,1569,17160,8621,9029.91666666667,4.7360463142395,7.22558164596558,5.96279072761536,5.9232558409373,0.713720917701721,1.34732556343079,0.919941872358322,0.976327523589134
"386",7061,53.2699,-1.64293,87,72,36,4635,198,1,197,39,133,148,30,943,100,65,13,283,203,215,265,1694,17271,9065.5,9334.08333333333,4.13399982452393,5.97100019454956,4.9225001335144,5.00033334891001,0.656700015068054,1.29519999027252,0.865399986505508,0.91964165866375
"387",7062,50.2981,8.26607,86,79,31,6242,224,-26,250,165,45,165,5,701,68,44,13,202,141,202,167,2023,18403,9750,10260,2.70099997520447,3.58999991416931,3.16349995136261,3.1739999850591,0.533699989318848,1.43190002441406,0.85359999537468,0.923550004760424
"388",7063,29.2144,-13.4811,189,68,46,2621,271,125,146,169,217,223,159,162,35,0,89,93,1,4,93,11135,23425,19335.5,18273.5833333333,3.67538452148438,5.38461542129517,4.49230766296387,4.48705126841863,1.22507691383362,2.01215386390686,1.61215382814407,1.64814102649689
"389",7064,51.3,1.1,101,68,34,4751,210,13,197,111,62,162,43,614,69,38,18,192,126,142,150,2116,18370,9877.5,10076,4.10599994659424,5.26100015640259,4.5939998626709,4.61983331044515,0.707899987697601,1.5029000043869,0.990500032901764,1.05460832516352
"390",7067,37.3,15,171,97,39,5430,308,60,248,151,241,244,108,516,110,4,70,246,25,51,186,7408,25851,16538.5,16446.25,2.80299997329712,3.74699997901917,3.19150006771088,3.25624998410543,0.985300004482269,2.2311999797821,1.35285001993179,1.48080834249655
"391",7068,42,12.1,158,86,35,5438,287,48,239,134,228,229,92,706,103,14,45,282,72,112,232,5223,25064,14694.5,14784.0833333333,2.84943819046021,3.46966290473938,3.00224721431732,3.07593635718028,0.837303400039673,2.04977536201477,1.27814608812332,1.36380151907603
"392",7071,48.0717,1.33867,106,88,36,5554,241,1,240,44,69,177,35,639,62,47,8,176,145,151,165,2786,19934,11704,11544.5833333333,3.5,4.64599990844727,4.05949997901917,4.1256666580836,0.700100004673004,1.49590003490448,1.00110000371933,1.04535833497842
"393",7072,53.7502,34.7361,49,82,23,9777,234,-120,354,172,-71,172,-76,610,82,25,34,232,91,232,104,1515,20311,9576.5,10155.8333333333,2.59099984169006,4.09100008010864,3.44749999046326,3.35866665840149,0.280400007963181,1.473100066185,0.68775001168251,0.771924992402395
"394",7077,40.12,-8.25,146,97,40,4754,283,45,238,87,206,209,87,1079,157,11,55,438,71,72,438,5954,25817,15814.5,15804.0833333333,2.3659999370575,2.93799996376038,2.7039999961853,2.69166668256124,0.863099992275238,1.49950003623962,1.08394998311996,1.14815000693003
"395",7081,40.2077,-8.42639,159,100,44,4240,286,60,226,105,212,214,105,937,131,10,53,375,63,68,375,5914,25282,15595.5,15600,1.83700001239777,2.37199997901917,2.14450001716614,2.12150001525879,0.965200006961823,1.70070004463196,1.23489999771118,1.29779166479905
"396",7092,49.416,2.823,105,86,36,5529,236,0,236,111,68,175,33,624,59,42,9,170,133,162,151,2341,19385,10980,10964.8333333333,3.49200010299683,4.80200004577637,4.15549993515015,4.19691663980484,0.675000011920929,1.52329993247986,0.98555001616478,1.04370000461737
"397",7094,49.8724,8.65081,97,89,33,6599,245,-24,269,181,24,181,11,641,71,40,18,203,128,203,138,2164,18746,10055.5,10459,2.34200000762939,3.22200012207031,2.76499998569489,2.78358334302902,0.56580001115799,1.49380004405975,0.900699973106384,0.973774999380112
"398",7096,47.3239,5.04278,105,89,33,6331,249,-14,263,152,67,185,21,767,77,51,13,205,160,200,185,2872,20661,11958.5,11750.3333333333,2.70099997520447,3.81099987030029,3.21050000190735,3.23191664616267,0.613900005817413,1.52030003070831,0.954849988222122,1.01300835112731
"399",7102,50.7224,8.2372,78,74,30,6052,209,-30,239,11,36,155,0,879,89,57,12,244,190,231,230,1966,17990,9534.5,10033.1666666667,3.05100011825562,4.04699993133545,3.60899996757507,3.57308334112167,0.529500007629395,1.38689994812012,0.820600003004074,0.894983331362406
"400",7103,49.4167,16.2667,71,85,30,6981,219,-60,279,158,-9,158,-22,629,88,30,40,253,93,253,97,2267,19713,10501,10924,3.24000000953674,4.46999979019165,4.09200000762939,3.93574996789296,0.437599986791611,1.32760000228882,0.763950020074844,0.836533337831497
"401",7106,51.051,13.7336,88,77,29,6793,231,-32,263,174,9,174,0,606,80,33,28,218,106,218,113,2052,18687,9786.5,10258.5833333333,2.88800001144409,3.8989999294281,3.33299994468689,3.35549998283386,0.504499971866608,1.46539998054504,0.8682000041008,0.933550000190735
"402",7107,54.7761,-1.5733,86,72,38,4282,191,2,189,123,51,142,33,656,70,44,14,187,136,172,158,1503,17212,8939.5,9216.66666666667,3.9300000667572,5.72499990463257,4.76500010490417,4.78966665267944,0.67660003900528,1.34150004386902,0.879949986934662,0.945033331712087
"403",7109,51.3,0.5,99,74,35,4832,215,7,208,73,60,162,39,660,69,41,17,203,140,148,171,2127,18212,9755.5,9934,4.08099985122681,5.33300018310547,4.61400008201599,4.62866671880086,0.711700022220612,1.44410002231598,0.970250010490417,1.02712500095367
"404",7111,55.9494,-3.16028,87,74,38,4273,193,0,193,121,53,143,34,681,69,41,17,203,132,180,158,1286,16947,8333.5,8777.25,4.1964282989502,5.93571424484253,4.97142863273621,5.02544649442037,0.668749988079071,1.30339276790619,0.849375009536743,0.926369041204453
"405",7117,51.5105,9.68253,82,81,33,6127,215,-30,245,159,38,159,2,753,84,49,18,238,151,238,173,1800,18028,9226.5,9843.91666666667,2.99200010299683,4.22699975967407,3.54800009727478,3.51116669178009,0.523800015449524,1.38999998569489,0.830899983644485,0.901508326331774
